system:index,B1,B2,B3,B4,B5,B7,MNDWI,NDVI,analyst,date,dfoID,id,lat,lon,random,strata,validation,.geo
0,376.1796567248169,571.4653911086099,571.7982554867755,1642.3085256049524,2176.5253235790656,1281.4600450196958,-0.4836506845692272,0.4833486591353718,CW,06/06/2018,4226,0,-16.824506223687433,134.62929725646973,0.6741145969617474,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.6282231425354,-16.82544680342118],[134.6305580297076,-16.82544680342118],[134.6305580297076,-16.823197519210005],[134.6282231425354,-16.823197519210005],[134.6282231425354,-16.82544680342118]]]}"
1,644.9949184273871,1032.500133725595,1346.37309441027,2508.902915217973,2936.4315324953195,1926.5414549344744,-0.41869482502416483,0.30755601578834896,CW,06/06/2018,4226,1,-18.196494464137878,133.42792510986328,0.5145550932337328,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.42671760903798,-18.19762339991369],[133.42907020609547,-18.19762339991369],[133.42907020609547,-18.195374115702734],[133.42671760903798,-18.195374115702734],[133.42671760903798,-18.19762339991369]]]}"
10,942.1157350008084,1323.4428332704429,1337.21691553016,3017.302247857258,3205.632472642984,1733.8429734246129,-0.39167032063872215,0.38753831941448696,CW,06/06/2018,4226,10,-17.893399052166085,133.36947441101074,0.7680572022276543,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.36832913846163,-17.89444199152337],[133.37067768334833,-17.89444199152337],[133.37067768334833,-17.89219270731236],[133.36832913846163,-17.89219270731236],[133.36832913846163,-17.89444199152337]]]}"
100,2521.338916161326,3231.130137645588,3140.1897198960455,1892.7333718355974,46.696313408412784,31.28048897872752,0.2612302172830789,-0.24786103465558493,CW,06/06/2018,4226,100,-17.803611115389216,133.5110092163086,0.4205917544575424,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.50981438745296,-17.80461046311142],[133.51216174698666,-17.80461046311142],[133.51216174698666,-17.8023611789004],[133.50981438745296,-17.8023611789004],[133.50981438745296,-17.80461046311142]]]}"
101,401.2295793378595,665.9880310772028,592.6978371946523,1085.4897459228666,298.88031077203027,163.26800587947076,-0.22726079258133255,0.28242268308037444,CW,06/06/2018,4226,101,-18.169503166672296,134.09955024719238,0.9043374032637501,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.09820846534572,-18.17067394139011],[134.10056069897578,-18.17067394139011],[134.10056069897578,-18.168424657179155],[134.09820846534572,-18.168424657179155],[134.09820846534572,-18.17067394139011]]]}"
102,376.7797458813395,669.5682136319588,541.7056099924623,655.5335415096372,190.49989232260148,100.20458705717668,0.03713173777657475,0.07106829439928689,CW,06/06/2018,4226,102,-18.162734301412808,134.09268379211426,0.9600305389451164,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.0914711460223,-18.16393657675921],[134.09382328889436,-18.16393657675921],[134.09382328889436,-18.161687292548255],[134.0914711460223,-18.161687292548255],[134.0914711460223,-18.16393657675921]]]}"
103,682.0404658721561,1014.1457746478877,1202.1979414951245,2363.5287648970752,3141.7559588299027,2046.8895449620802,-0.3985978471746642,0.3270894106108417,CW,06/06/2018,4226,103,-17.208361234596282,133.7962245941162,0.24599024548041615,1,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.79503332307272,-17.209476587382266],[133.79737300468187,-17.209476587382266],[133.79737300468187,-17.20722730317115],[133.79503332307272,-17.20722730317115],[133.79503332307272,-17.209476587382266]]]}"
104,353.80913891583157,460.80585192369887,411.03685741998066,717.4918094622268,267.0467183963791,140.36178467507278,-0.20780400983570185,0.26171371949887434,CW,06/06/2018,4226,104,-17.90450705408686,133.8343334197998,0.9402587265689825,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.83320722378178,-17.905670932574864],[133.8355559173278,-17.905670932574864],[133.8355559173278,-17.90342164836386],[133.83320722378178,-17.90342164836386],[133.83320722378178,-17.905670932574864]]]}"
105,342.3280241067586,582.1892488161861,453.3737085665089,738.3775290572537,267.4305316401206,137.8180693069308,-0.11547545449282066,0.23711598787011323,CW,06/06/2018,4226,105,-18.160450769610584,134.10598754882812,0.586264827450413,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.1049458903822,-18.16169078854892],[134.10729800301038,-18.16169078854892],[134.10729800301038,-18.15944150433796],[134.1049458903822,-18.15944150433796],[134.1049458903822,-18.16169078854892]]]}"
106,593.9520961310487,914.9059165858393,697.9311348205628,598.4220282358017,187.05291518482596,102.61024894924026,0.21506164754797719,-0.0845117996919457,CW,06/06/2018,4226,106,-18.13165939839151,134.10615921020508,0.6246326236260251,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.1049460864581,-18.132495541815032],[134.1072978063153,-18.132495541815032],[134.1072978063153,-18.130246257604067],[134.1049460864581,-18.130246257604067],[134.1049460864581,-18.132495541815032]]]}"
107,941.2631493943474,1321.1311978465683,1091.6749394347241,467.2339165545088,112.12791386271871,63.473593539703934,0.4823302940562914,-0.406138879555932,CW,06/06/2018,4226,107,-18.293090640590083,134.28794860839844,0.8449101763920983,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[134.28685384087322,-18.29419229295654],[134.2892077454132,-18.29419229295654],[134.2892077454132,-18.291943008745598],[134.28685384087322,-18.291943008745598],[134.28685384087322,-18.29419229295654]]]}"
108,2527.240755735494,3229.2798920377872,3163.9565991902837,1989.8401619433207,43.40869095816465,30.19098515519568,0.23749135355374643,-0.22781421968767804,CW,06/06/2018,4226,108,-17.82837063751771,133.52002143859863,0.7478052758014012,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.51879737791177,-17.829314133424703],[133.521145062723,-17.829314133424703],[133.521145062723,-17.827064849213688],[133.51879737791177,-17.827064849213688],[133.51879737791177,-17.829314133424703]]]}"
109,2524.785629453682,3233.6328546750165,3140.8018786439225,2029.0721766357178,49.06424098466854,30.87335348736773,0.22891053491214175,-0.21506179098570646,CW,06/06/2018,4226,109,-17.83466211319062,133.51547241210938,0.08803813316394682,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.51430575715943,-17.8360514980556],[133.51665353077414,-17.8360514980556],[133.51665353077414,-17.83380221384459],[133.51430575715943,-17.83380221384459],[133.51430575715943,-17.8360514980556]]]}"
11,528.9296849626502,835.9267078055643,986.079733679766,2287.8895745371874,2617.5709645988954,1664.618166071234,-0.46473408645205333,0.4009348903286679,CW,06/06/2018,4226,11,-17.185977021981074,133.81648063659668,0.24653587163138235,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[133.8152455586485,-17.187018705279275],[133.81758495644416,-17.187018705279275],[133.81758495644416,-17.184769421068157],[133.8152455586485,-17.184769421068157],[133.8152455586485,-17.187018705279275]]]}"
