system:index,B1,B2,B3,B4,B5,B7,MNDWI,NDVI,analyst,date,dfoID,id,lat,lon,random,strata,validation,.geo
0,318.2027186181178,591.9723721660619,508.20909804691325,3414.881784277163,2027.209785062323,937.6379428795764,-0.7053386475668909,0.7422618017612246,HT,06/12/2018,4435,0,-30.02295549257115,-51.0344123840332,0.7922911397089969,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.03570278516892,-30.023944115346403],[-51.033121497483386,-30.023944115346403],[-51.033121497483386,-30.021694831137566],[-51.03570278516892,-30.021694831137566],[-51.03570278516892,-30.023944115346403]]]}"
1,432.8741842092353,783.5990971097701,874.4459983316164,3122.5098876294237,2661.1198292359804,1547.6675499288492,-0.6039480212534842,0.5746288299676938,HT,06/12/2018,4435,1,-29.964601567076027,-50.589637756347656,0.6735886134446019,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-50.59103596175393,-29.96555362187864],[-50.58845619201423,-29.96555362187864],[-50.58845619201423,-29.96330433766979],[-50.59103596175393,-29.96330433766979],[-50.59103596175393,-29.96555362187864]]]}"
10,326.0088114352851,597.3109457607211,525.0811141570397,3195.1909144311767,2195.9433620520877,1021.1183669473274,-0.6843099638341191,0.7175086137095352,HT,06/12/2018,4435,10,-30.272188531683277,-51.93735122680664,0.9596033979791655,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.93851290600226,-30.273226606689562],[-51.93592508742605,-30.273226606689562],[-51.93592508742605,-30.27097732248077],[-51.93851290600226,-30.27097732248077],[-51.93851290600226,-30.273226606689562]]]}"
100,654.7733161240981,773.8859888139972,841.1695587743203,442.4357760887232,108.9257612696592,92.14718676800993,0.272715740115472,-0.310764225514386,HT,06/12/2018,4435,100,-32.502450956665136,-52.894020080566406,0.2187268523719027,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.89524973300204,-32.50329429951609],[-52.89259971743898,-32.50329429951609],[-52.89259971743898,-32.501045015307746],[-52.89524973300204,-32.501045015307746],[-52.89524973300204,-32.50329429951609]]]}"
101,594.5578737919272,690.8478112563959,767.766856168278,442.1930642410465,109.69420125071065,89.10221716884597,0.22047839140010905,-0.2662022740906733,HT,06/12/2018,4435,101,-32.63713427488584,-52.83771514892578,0.13175414727523915,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.839107016615216,-32.63804159213401],[-52.83645301702256,-32.63804159213401],[-52.83645301702256,-32.635792307925705],[-52.839107016615216,-32.635792307925705],[-52.839107016615216,-32.63804159213401]]]}"
102,729.9338338580773,980.2003875030276,1104.41075320901,563.0446597239046,259.37965609106334,198.49309760232512,0.27047208905525194,-0.32460225340118637,HT,06/12/2018,4435,102,-31.323360403024076,-51.926021575927734,0.8855450294162152,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.927298168457064,-31.324255489109316],[-51.92468189796336,-31.324255489109316],[-51.92468189796336,-31.322006204900738],[-51.927298168457064,-31.322006204900738],[-51.927298168457064,-31.324255489109316]]]}"
103,711.9820783990873,848.0129187511867,952.4549426888726,534.6565765309355,137.51586346653147,109.49642201253872,0.22679866643151206,-0.2810725752724061,HT,06/12/2018,4435,103,-32.65729764291632,-52.86028861999512,0.14436916435143754,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.86156519819735,-32.65825368602669],[-52.858910598699644,-32.65825368602669],[-52.858910598699644,-32.656004401818386],[-52.86156519819735,-32.656004401818386],[-52.86156519819735,-32.65825368602669]]]}"
104,729.498640461766,842.6363115966228,919.0779468587514,519.5430997471736,170.30949768639985,136.2346038257883,0.23733694492586074,-0.27780933797552304,HT,06/12/2018,4435,104,-32.60583230501208,-52.66922950744629,0.05991613031108134,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.67067243558258,-32.606600557189836],[-52.668019367980776,-32.606600557189836],[-52.668019367980776,-32.60435127298152],[-52.67067243558258,-32.60435127298152],[-52.67067243558258,-32.606600557189836]]]}"
105,359.4375210023523,582.0956267101916,413.14247995775526,3099.962267773991,1650.1825164418415,731.1636503288371,-0.6764982434300577,0.7557746916942316,HT,06/12/2018,4435,105,-32.086937830943626,-52.460575103759766,0.3815238086186853,1,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.4618065591646,-32.087823480610844],[-52.45916866122517,-32.087823480610844],[-52.45916866122517,-32.08557419640241],[-52.4618065591646,-32.08557419640241],[-52.4618065591646,-32.087823480610844]]]}"
106,766.8217095938621,976.1421729143246,1003.724158154539,619.1767264552077,403.2355212355215,327.0275157616931,0.22394218392974127,-0.23701483917822358,HT,06/12/2018,4435,106,-30.420552201524803,-50.92884063720703,0.05369822716916095,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-50.93015595759306,-30.42144862856926],[-50.92756421679324,-30.42144862856926],[-50.92756421679324,-30.419199344360496],[-50.93015595759306,-30.419199344360496],[-50.93015595759306,-30.42144862856926]]]}"
107,306.33200883002206,538.2618592102032,437.16163845965184,1819.2404218788317,963.5496688741721,467.29521707137576,-0.3736251728951449,0.44825937656865733,HT,06/12/2018,4435,107,-30.01411168975628,-51.64295196533203,0.5610441820218927,1,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.644311273435015,-30.014960962505214],[-51.641730219570356,-30.014960962505214],[-51.641730219570356,-30.012711678296366],[-51.644311273435015,-30.012711678296366],[-51.644311273435015,-30.014960962505214]]]}"
108,657.722839624449,815.4073577313658,890.0119754742285,508.0229450086219,158.37272465989645,121.64744203870471,0.23275102837444755,-0.2736600547042203,HT,06/12/2018,4435,108,-32.304617834802265,-52.79522895812988,0.9769174587656801,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.79643215869629,-32.3056649370098],[-52.79378793838492,-32.3056649370098],[-52.79378793838492,-32.303415652801434],[-52.79643215869629,-32.303415652801434],[-52.79643215869629,-32.3056649370098]]]}"
109,641.8740184872277,764.2006758771493,824.2159825067087,394.8262101182784,127.8147301461087,107.68079713746143,0.3188323293533883,-0.35230878915192526,HT,06/12/2018,4435,109,-32.452852266578404,-52.700300216674805,0.5246734174867526,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.702111220989394,-32.45388695888953],[-52.69946265957471,-32.45388695888953],[-52.69946265957471,-32.45163767468117],[-52.702111220989394,-32.45163767468117],[-52.702111220989394,-32.45388695888953]]]}"
11,266.70072511535943,430.35240606460155,348.36005273566286,2675.206855636126,1322.7980224126575,543.8044825313123,-0.705339120805514,0.7490916894315458,HT,06/12/2018,4435,11,-30.101548890625384,-52.25166320800781,0.07498235545144749,0,99,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.25292101876074,-30.102546702706857],[-52.25033768062355,-30.102546702706857],[-52.25033768062355,-30.10029741849803],[-52.25292101876074,-30.10029741849803],[-52.25292101876074,-30.102546702706857]]]}"
110,474.96776406035667,681.1886635312563,828.3693415637863,366.70723104056435,145.6953752694494,116.76734273956498,0.3005139519073902,-0.3865859884454282,HT,06/12/2018,4435,110,-30.092489319305244,-51.25894546508789,0.09336401548774298,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.26028251261807,-30.093563549865664],[-51.25769940922918,-30.093563549865664],[-51.25769940922918,-30.09131426565683],[-51.26028251261807,-30.09131426565683],[-51.26028251261807,-30.093563549865664]]]}"
111,511.9235934130563,710.6252205449915,873.2448539502062,436.72186826112556,215.99206038031764,180.44618702215254,0.2395169770214559,-0.334035468521488,HT,06/12/2018,4435,111,-30.072436496749617,-51.245384216308594,0.07880596989822053,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.24680751987493,-30.073351455972983],[-51.244224944281655,-30.073351455972983],[-51.244224944281655,-30.07110217176415],[-51.24680751987493,-30.07110217176415],[-51.24680751987493,-30.073351455972983]]]}"
112,633.7086393376953,761.7301375350513,830.880624916544,489.20697022299356,117.19829082654559,84.70222993724133,0.2179413982874128,-0.25885790008194415,HT,06/12/2018,4435,112,-32.5606311823278,-52.98834800720215,0.96494709686889,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.98957369804627,-32.561684792983854],[-52.98692195934052,-32.561684792983854],[-52.98692195934052,-32.55943550877552],[-52.98957369804627,-32.55943550877552],[-52.98957369804627,-32.561684792983854]]]}"
113,781.5436375749503,988.7041972018651,1117.0852764823449,706.6612258494338,241.9516988674217,181.07261825449706,0.16648321079472095,-0.22506949104896576,HT,06/12/2018,4435,113,-31.606390421607465,-52.07897186279297,0.7632067425226421,1,99,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.08001572004498,-31.607224803606943],[-52.07739153047795,-31.607224803606943],[-52.07739153047795,-31.604975519398412],[-52.08001572004498,-31.604975519398412],[-52.08001572004498,-31.607224803606943]]]}"
114,691.3738250180763,937.2819956616044,1008.6583755121707,673.7898770788138,237.52933236924557,185.19151602795844,0.1635433019372762,-0.19910963477269344,HT,06/12/2018,4435,114,-31.70524120523753,-52.15527534484863,0.1995721446605273,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.156373912900385,-31.706039484860078],[-52.153746931516785,-31.706039484860078],[-52.153746931516785,-31.703790200651568],[-52.156373912900385,-31.703790200651568],[-52.156373912900385,-31.706039484860078]]]}"
115,440.8088899567515,537.1925997116767,480.554012493993,350.7986064392118,217.23637674195095,164.08726573762604,0.2034002859052267,-0.1449067287267424,HT,06/12/2018,4435,115,-32.041913405496196,-52.240591049194336,0.3555621289732054,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.24171866803193,-32.04290771640487],[-52.239082065182586,-32.04290771640487],[-52.239082065182586,-32.04065843219644],[-52.24171866803193,-32.04065843219644],[-52.24171866803193,-32.04290771640487]]]}"
116,606.2776569297699,726.7317433188316,823.7492231199502,458.64667495338716,117.07683343691733,92.89628651336234,0.22624367483635296,-0.28481817986381813,HT,06/12/2018,4435,116,-32.67304936827907,-53.03976058959961,0.33809483147965114,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-53.04122848815742,-32.67397420349878],[-53.0385734216509,-32.67397420349878],[-53.0385734216509,-32.67172491929049],[-53.04122848815742,-32.67172491929049],[-53.04122848815742,-32.67397420349878]]]}"
117,769.797151725398,861.0940295782365,905.4207899701792,694.6362363824481,444.30673726492626,375.1346844379529,0.10715268678742396,-0.13190984804968048,HT,06/12/2018,4435,117,-29.935448935218595,-50.36055564880371,0.29048693355338706,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-50.36196518625086,-29.936358375144774],[-50.359386173810755,-29.936358375144774],[-50.359386173810755,-29.934109090935916],[-50.36196518625086,-29.934109090935916],[-50.36196518625086,-29.936358375144774]]]}"
118,489.6407491486949,594.083995459705,638.5000000000002,382.394438138479,202.3876276958003,155.14869466515327,0.21720534445804524,-0.25121596086156117,HT,06/12/2018,4435,118,-30.20923467351,-50.63941955566406,0.28521853674042785,1,99,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-50.64044649417072,-30.210344536801184],[-50.637860330760006,-30.210344536801184],[-50.637860330760006,-30.20809525259238],[-50.64044649417072,-30.20809525259238],[-50.64044649417072,-30.210344536801184]]]}"
