system:index,B1,B2,B3,B4,B5,B7,MNDWI,NDVI,analyst,date,dfoID,id,lat,lon,random,strata,validation,.geo
0,1059.2218795650056,1364.991451604177,1544.58561921766,2354.068170751502,2371.4934804955906,2030.9858789157608,-0.2649695764637159,0.20733265212638338,SiL,06/26/2018,2940,0,17.374436097820958,78.44882011413574,0.8144459242182358,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[78.44758182697947,17.37341606300333],[78.44992362174871,17.37341606300333],[78.44992362174871,17.37566534721973],[78.44758182697947,17.37566534721973],[78.44758182697947,17.37341606300333]]]}"
1,548.2911126662001,853.0770307369328,824.422134897992,3377.0499542444963,2343.0545836249125,1251.8333423050005,-0.5956763507611138,0.6066481533117857,SiL,06/26/2018,2940,1,18.140550157804647,78.92715454101562,0.9079784595869492,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[78.9259297010503,18.13922984271519],[78.92828154126985,18.13922984271519],[78.92828154126985,18.14147912693171],[78.9259297010503,18.14147912693171],[78.9259297010503,18.13922984271519]]]}"
10,507.18698730194393,727.4864591527137,617.9907854815148,3406.140914709517,1952.989437015394,942.0602314866837,-0.6468628415193344,0.6916336934761018,SiL,06/26/2018,2940,10,17.877797669667913,78.6551570892334,0.8380522121573402,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[78.65419107665154,17.876472622110246],[78.65653941319405,17.876472622110246],[78.65653941319405,17.878721906326724],[78.65419107665154,17.878721906326724],[78.65419107665154,17.876472622110246]]]}"
100,594.8207257929644,824.041864094988,608.4307374993027,532.9414683092698,324.5704331345111,241.92920452645063,0.2168972918898309,-0.0681803080452739,SiL,06/26/2018,2940,100,18.360065003040717,79.14276123046875,0.3318053670853679,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.14152388115113,18.359317087324463],[79.14387870229541,18.359317087324463],[79.14387870229541,18.36156637154102],[79.14152388115113,18.36156637154102],[79.14152388115113,18.359317087324463]]]}"
101,559.8136121713887,793.2801462286976,583.8133433686362,1272.9033922907377,742.5035213160585,422.5440567711415,-0.07542072172072092,0.2130950270463201,SiL,06/26/2018,2940,101,18.40763198555486,79.08662796020508,0.9418082291271898,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.08537885426797,18.406478639740744],[79.08773431968969,18.406478639740744],[79.08773431968969,18.408727923957308],[79.08537885426797,18.408727923957308],[79.08537885426797,18.406478639740744]]]}"
102,676.8873653857469,923.0327193550283,700.1250514917906,621.3014182310361,429.4400047078207,335.7064085211557,0.1956156500814932,-0.05968698586902519,SiL,06/26/2018,2940,102,18.418951644314653,79.08182144165039,0.7098025150950682,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.08088720112646,18.41770758079223],[79.08324282023482,18.41770758079223],[79.08324282023482,18.4199568650088],[79.08088720112646,18.4199568650088],[79.08088720112646,18.41770758079223]]]}"
103,530.6899091446702,723.3267028654377,476.17730229557566,398.5828718886086,196.80941884844916,128.68302779420475,0.28959251467143055,-0.08863805856675817,SiL,06/26/2018,2940,103,18.412273950063202,79.1067123413086,0.6101859617467396,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.10559091747895,18.41097021616134],[79.10794644436207,18.41097021616134],[79.10794644436207,18.41321950037791],[79.10559091747895,18.41321950037791],[79.10559091747895,18.41097021616134]]]}"
104,495.809283387622,691.0546145494026,583.3750271444085,679.0896851248641,342.81927252985867,249.94549402822994,0.009356000594386737,0.0773678033344749,SiL,06/26/2018,2940,104,17.343101104015805,79.04834747314453,0.07861804370078573,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.0472074796424,17.341975028059142],[79.0495488727475,17.341975028059142],[79.0495488727475,17.34422431227554],[79.0472074796424,17.34422431227554],[79.0472074796424,17.341975028059142]]]}"
105,385.59436801375733,537.2533856405843,379.7473667239895,520.694969905417,236.3919819432502,154.496883061049,0.021780721082838753,0.15033346922269028,SiL,06/26/2018,2940,105,18.488644768183036,79.08868789672852,0.9093188703559084,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.08762408885532,18.48732701531149],[79.08998066328944,18.48732701531149],[79.08998066328944,18.48957629952807],[79.08762408885532,18.48957629952807],[79.08762408885532,18.48732701531149]]]}"
106,525.438306798623,747.5560993975903,662.9665985370052,1518.865533562823,887.4986015490534,500.3010434595526,-0.22904176396732032,0.28954248578974273,SiL,06/26/2018,2940,106,18.214595047681247,79.1539192199707,0.6806513310492469,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.15275381155593,18.21334085365505],[79.15510665083676,18.21334085365505],[79.15510665083676,18.215590137871587],[79.15275381155593,18.215590137871587],[79.15275381155593,18.21334085365505]]]}"
107,695.7746807329263,968.3463631315941,749.5776790671849,743.8920044419768,497.6330927262633,381.25735702387544,0.13257219257950906,-0.004951027263402188,SiL,06/26/2018,2940,107,18.37822997152551,79.1451644897461,0.007346952761231096,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.14376954695209,18.377283393006852],[79.14612461330567,18.377283393006852],[79.14612461330567,18.379532677223416],[79.14376954695209,18.379532677223416],[79.14376954695209,18.377283393006852]]]}"
108,521.7296686746985,720.7858756454383,481.349021084337,406.17711919104966,192.7231067125644,132.8364888123923,0.2793201376431106,-0.08465957162758736,SiL,06/26/2018,2940,108,18.380673543296695,79.1359806060791,0.3865171777234414,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.13478637879977,18.37952918121716],[79.13714147582441,18.37952918121716],[79.13714147582441,18.381778465433722],[79.13478637879977,18.381778465433722],[79.13478637879977,18.37952918121716]]]}"
109,533.036466717995,739.5476307132353,521.8406243438087,534.2949534541887,307.539651431371,216.33184013438785,0.16119871799122565,0.012154881180438412,SiL,06/26/2018,2940,109,18.418951644314653,79.0506649017334,0.539753311778808,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.04944616618222,18.41770758079223],[79.05180178529056,18.41770758079223],[79.05180178529056,18.419956865008803],[79.04944616618222,18.419956865008803],[79.04944616618222,18.41770758079223]]]}"
11,696.3025134649907,1098.8196973582967,1307.2969992305716,3195.2201846627336,2916.542190305206,1887.9208771479864,-0.489797722826151,0.4238221904858811,SiL,06/26/2018,2940,11,17.27107178932979,78.71137619018555,0.6349266841104999,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[78.71033970483147,17.27010980532959],[78.71268018300995,17.27010980532959],[78.71268018300995,17.27235908954597],[78.71033970483147,17.27235908954597],[78.71033970483147,17.27010980532959]]]}"
110,521.1186940883522,695.3224199944666,469.0982200498018,383.93415106520354,196.55510467582775,131.7572627501614,0.28851245441347523,-0.09964211524863072,SiL,06/26/2018,2940,110,18.36250883208923,79.12267684936523,0.6564002850150544,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[79.12131177196495,18.361562875534766],[79.12366662374495,18.361562875534766],[79.12366662374495,18.363812159751326],[79.12131177196495,18.363812159751326],[79.12131177196495,18.361562875534766]]]}"
