system:index,B1,B2,B3,B4,B5,B7,MNDWI,NDVI,analyst,date,dfoID,id,lat,lon,random,strata,validation,.geo
0,875.807017543859,1509.0775999560017,1942.950723202991,4038.5710828796114,4225.514161579495,3108.322224055435,-0.45691207212013923,0.3525556765626011,HT,06/12/2018,2947,0,13.880162571974639,-3.2575321197509766,0.2264406191726468,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-3.258665059126068,13.878969607778448],[-3.2563628895013226,13.878969607778448],[-3.2563628895013226,13.881218891994287],[-3.258665059126068,13.881218891994287],[-3.258665059126068,13.878969607778448]]]}"
1,1590.9416508795675,2780.3782949932342,3935.583653585927,5094.203031123137,6093.4085520974295,5030.268200270635,-0.2938477542343425,0.1283400520246711,HT,06/12/2018,2947,1,17.140954430012897,-2.125682830810547,0.701940099050786,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.126806102638874,17.139854089132193],[-2.1244672715708335,17.139854089132193],[-2.1244672715708335,17.142103373348558],[-2.126806102638874,17.142103373348558],[-2.126806102638874,17.139854089132193]]]}"
10,570.431270718232,892.591546961326,1065.2703867403313,2877.829889502762,2960.16364640884,1804.5453591160217,-0.5274441359480507,0.462684449661099,HT,06/12/2018,2947,10,12.88945718952483,-2.768125534057617,0.295199528352733,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.7690785117822263,12.88857700703671],[-2.766785792228575,12.88857700703671],[-2.766785792228575,12.890826291252395],[-2.7690785117822263,12.890826291252395],[-2.7690785117822263,12.88857700703671]]]}"
100,954.0199516324063,1481.9410519951628,1547.3292019347034,814.471886336155,543.7826481257558,391.7110036275693,0.29065842934146713,-0.3102806731179404,HT,06/12/2018,2947,100,16.729755824792026,-2.6265907287597656,0.5757465828111812,1,-99,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.627614326188054,16.728874846647532],[-2.6252805979456277,16.728874846647532],[-2.6252805979456277,16.731124130863826],[-2.627614326188054,16.731124130863826],[-2.627614326188054,16.728874846647532]]]}"
101,962.4778924497555,1472.878272677893,1500.6074959261282,819.1330798479091,596.0357957631724,408.10771319934844,0.2855609688829971,-0.29409274969017946,HT,06/12/2018,2947,101,16.559037157518265,-3.122692108154297,0.993160507839892,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-3.123932483589992,16.55819494266483],[-3.121600832806233,16.55819494266483],[-3.121600832806233,16.560444226881092],[-3.123932483589992,16.560444226881092],[-3.123932483589992,16.55819494266483]]]}"
102,1019.1424772036479,1599.9135909683025,1787.8103017802873,2032.2204732957018,1946.7558076422063,1398.411908380374,-0.08265406218823844,0.04209486499690475,HT,06/12/2018,2947,102,16.83559706342398,-2.2491073608398438,0.7587054296055061,1,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.250322554311578,16.834426892531564],[-2.2479875290950044,16.834426892531564],[-2.2479875290950044,16.836676176747876],[-2.250322554311578,16.836676176747876],[-2.250322554311578,16.834426892531564]]]}"
103,358.7423193038536,571.5011543242761,468.9694548037648,2268.103711596519,1309.6629373113124,584.0864855265494,-0.5473662081608245,0.608501081353993,HT,06/12/2018,2947,103,12.777233399014852,-3.4349441528320312,0.9816437312907281,1,-99,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-3.436077099359891,12.776287596521769],[-3.433785403201364,12.776287596521769],[-3.433785403201364,12.778536880737438],[-3.436077099359891,12.778536880737438],[-3.436077099359891,12.776287596521769]]]}"
104,343.05272155738163,418.97452159047066,393.1138807698672,680.2435890365634,313.5344951193957,167.0850934759831,-0.23352961690170965,0.2635966658045053,HT,06/12/2018,2947,104,13.554136935739583,-3.4438705444335938,0.6797918086737871,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-3.4450638873327764,13.55333031728513],[-3.442764909294497,13.55333031728513],[-3.442764909294497,13.55557960150092],[-3.4450638873327764,13.55557960150092],[-3.4450638873327764,13.55333031728513]]]}"
105,951.4981168303668,1488.6475149545822,1540.000886197474,814.3758954286983,541.457425596337,376.80784284764775,0.29285436296282413,-0.3082657815858796,HT,06/12/2018,2947,105,16.743153586075966,-2.5229930877685547,0.08230397146697033,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.524308150907777,16.742349575909316],[-2.521974257615394,16.742349575909316],[-2.521974257615394,16.744598860125617],[-2.524308150907777,16.744598860125617],[-2.524308150907777,16.742349575909316]]]}"
106,938.8089161598602,1437.4784969591658,1467.3620221546475,781.442387054735,446.7337098175499,305.61707211120756,0.2956654194483554,-0.3050220451795588,HT,06/12/2018,2947,106,16.6623417721906,-2.9566097259521484,0.8712269499419161,1,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-2.957744782275295,16.661501200338567],[-2.9554118769976614,16.661501200338567],[-2.9554118769976614,16.66375048455485],[-2.957744782275295,16.66375048455485],[-2.957744782275295,16.661501200338567]]]}"
