system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,12,0.9768147345612135,0.9373902867173786,149,65,0.9610077984403119,0.9149057681324957,7414,1602,
1,MODIS_Otsu,12,0.9466955579631636,0.8763197586727,8,484,0.7826672653794342,0.9954311821816105,6995,1743,
