system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,11,0.8344513928368391,0.6533333333333333,17,1439,0.488082532906439,0.9877609791216703,5967,1372,
1,MODIS_Otsu,11,0.8505969300739056,0.6755555555555555,21,1293,0.5140924464487034,0.9848812095032398,6113,1368,
