system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,16,0.9858186183782702,0.8857085265067526,97,470,0.8237720284964379,0.9577157802964255,37218,2197,
1,MODIS_Otsu,16,0.981091491171027,0.8541103820918564,81,675,0.7662742382271468,0.9646904969485615,37013,2213,
