system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,17,0.9714625445897741,0.8477341389728097,125,379,0.787317620650954,0.9181937172774869,15754,1403,
1,MODIS_Otsu,17,0.968744691693562,0.8360071301247771,121,431,0.76550598476605,0.9208115183246073,15702,1407,
