system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,19,0.9749580851139729,0.4334140435835351,1273,131,0.8038922155688623,0.29668508287292816,54125,537,
1,MODIS_Otsu,19,0.9741732957585703,0.3838297872340426,1359,89,0.8351851851851851,0.24917127071823206,54167,451,
