system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,6,0.9833795013850416,0.7555555555555554,55,11,0.9026548672566371,0.6496815286624203,3803,102,
1,MODIS_Otsu,6,0.9456056408964997,0.5555555555555556,22,194,0.41033434650455924,0.8598726114649682,3620,135,
