system:index,Flood Algorithm,Flood ID,accuracy,fMeasure,fn,fp,precision,recall,tn,tp,.geo
0,MODIS,3,0.9829832491358681,0.0,62,2,0.0,0.0,3697,0,
1,MODIS_Otsu,3,0.6134006913055039,0.07506361323155217,3,1451,0.0390728476821192,0.9516129032258065,2248,59,
